type,data-set,entityid,bodysystem,code,codedesc,chronic,expirydate,availabilitydate
ICDCode,0,icd:3485,6,363.31,SOLAR RETINOPATHY,,,
ICDCode,0,icd:3486,6,363.32,MACULAR SCARS NEC,,,
ICDCode,0,icd:3487,6,363.33,POSTERIOR POLE SCAR NEC,,,
ICDCode,0,icd:3488,6,363.34,PERIPHERAL RETINAL SCARS,,,
ICDCode,0,icd:3489,6,363.35,DISSEMINATED RETINA SCAR,,,
ICDCode,0,icd:3490,6,363.4,CHOROIDAL DEGEN NOS,,,
ICDCode,0,icd:3491,6,363.41,SENILE ATROPHY; CHOROID,,,
ICDCode,0,icd:3492,6,363.42,DIFUS SEC ATROPH CHOROID,,,
ICDCode,0,icd:3493,6,363.43,ANGIOID STREAKS; CHOROID,,,
ICDCode,0,icd:3494,6,363.5,HERED CHOROID ATROPH NOS,,,
ICDCode,0,icd:3495,6,363.51,PRT CIRCMPAP CHOROID DYS,,,
ICDCode,0,icd:3496,6,363.52,TOT CIRCMPAP CHOROID DYS,,,
ICDCode,0,icd:3497,6,363.53,PART CENT CHOROID DYSTR,,,
ICDCode,0,icd:3498,6,363.54,TOT CENT CHOROID ATROPHY,,,
ICDCode,0,icd:3499,6,363.55,CHOROIDEREMIA,,,
ICDCode,0,icd:3500,6,363.56,PRT GEN CHOROID DYST NEC,,,
ICDCode,0,icd:3501,6,363.57,TOT GEN CHOROID DYST NEC,,,
ICDCode,0,icd:3502,6,363.61,CHOROIDAL HEMORRHAGE NOS,,,
ICDCode,0,icd:3503,6,363.62,EXPULSIVE CHOROID HEMORR,,,
ICDCode,0,icd:3504,6,363.63,CHOROIDAL RUPTURE,,,
ICDCode,0,icd:3505,6,363.7,CHOROIDAL DETACHMENT NOS,,,
ICDCode,0,icd:3506,6,363.71,SEROUS CHOROID DETACHMNT,,,
ICDCode,0,icd:3507,6,363.72,HEMORR CHOROID DETACHMNT,,,
ICDCode,0,icd:3508,6,363.8,DISORDERS OF CHOROID NEC,,,
ICDCode,0,icd:3509,6,363.9,CHOROIDAL DISORDER NOS,,,
ICDCode,0,icd:3510,6,364.0,ACUTE IRIDOCYCLITIS NOS,,,
ICDCode,0,icd:3511,6,364.01,PRIMARY IRIDOCYCLITIS,,,
ICDCode,0,icd:3512,6,364.02,RECURRENT IRIDOCYCLITIS,,,
ICDCode,0,icd:3513,6,364.03,SECONDRY IRITIS; INFECT,,,
ICDCode,0,icd:3514,6,364.04,SECOND IRITIS; NONINFEC,,,
ICDCode,0,icd:3515,6,364.05,HYPOPYON,,,
ICDCode,0,icd:3516,6,364.1,CHR IRIDOCYCLITIS NOS,,,
ICDCode,0,icd:3517,6,364.11,CHR IRIDOCYL IN OTH DIS,,,
ICDCode,0,icd:3518,6,364.21,FUCH HETROCHROM CYCLITIS,,,
ICDCode,0,icd:3519,6,364.22,GLAUCOMATOCYCLIT CRISES,,,
ICDCode,0,icd:3520,6,364.23,LENS-INDUCED IRIDOCYCLIT,,,
ICDCode,0,icd:3521,6,364.24,VOGT-KOYANAGI SYNDROME,,,
ICDCode,0,icd:3522,6,364.3,IRIDOCYCLITIS NOS,,,
ICDCode,0,icd:3523,6,364.41,HYPHEMA,,,
ICDCode,0,icd:3524,6,364.42,RUBEOSIS IRIDIS,,,
ICDCode,0,icd:3525,6,364.51,PROGRESSIVE IRIS ATROPHY,,,
ICDCode,0,icd:3526,6,364.52,IRIDOSCHISIS,,,
ICDCode,0,icd:3527,6,364.53,PIGMENT IRIS DEGENERAT,,,
ICDCode,0,icd:3528,6,364.54,PUPILLARY MARGIN DEGEN,,,
ICDCode,0,icd:3529,6,364.55,MIOTIC CYST PUPIL MARGIN,,,
ICDCode,0,icd:3530,6,364.56,DEGEN CHAMBER ANGLE,,,
ICDCode,0,icd:3531,6,364.57,DEGEN CILIARY BODY,,,
ICDCode,0,icd:3532,6,364.59,IRIS ATROPHY NEC,,,
ICDCode,0,icd:3533,6,364.6,IDIOPATHIC CYSTS,,,
ICDCode,0,icd:3534,6,364.61,IMPLANTATION CYSTS,,,
ICDCode,0,icd:3535,6,364.62,EXUD CYST IRIS/ANT CHAMB,,,
ICDCode,0,icd:3536,6,364.63,PRIMARY CYST PARS PLANA,,,
ICDCode,0,icd:3537,6,364.64,EXUDAT CYST PARS PLANA,,,
ICDCode,0,icd:3538,6,364.7,ADHESIONS OF IRIS NOS,,,
ICDCode,0,icd:3539,6,364.71,POSTERIOR SYNECHIAE,,,
ICDCode,0,icd:3540,6,364.72,ANTERIOR SYNECHIAE,,,
ICDCode,0,icd:3541,6,364.73,GONIOSYNECHIAE,,,
ICDCode,0,icd:3542,6,364.74,PUPILLARY MEMBRANES,,,
ICDCode,0,icd:3543,6,364.75,PUPILLARY ABNORMALITIES,,,
ICDCode,0,icd:3544,6,364.76,IRIDODIALYSIS,,,
ICDCode,0,icd:3545,6,364.77,RECESSION; CHAMBER ANGLE,,,
ICDCode,0,icd:3546,6,364.81,FLOPPY IRIS SYNDROME,,,
ICDCode,0,icd:3547,6,364.89,IRIS/CILIARY DISORD NEC,,,
ICDCode,0,icd:3548,6,364.9,IRIS/CILIARY DIS NOS,,,
ICDCode,0,icd:3549,6,365.0,PREGLAUCOMA NOS,,,
ICDCode,0,icd:3550,6,365.01,OPN ANGL W BORDERLN FIND,,,
ICDCode,0,icd:3551,6,365.02,ANATOMICAL NARROW ANGLE,,,
ICDCode,0,icd:3552,6,365.03,STEROID RESPONDERS,,,
ICDCode,0,icd:3553,6,365.04,OCULAR HYPERTENSION,,,
ICDCode,0,icd:3554,6,365.1,OPEN-ANGLE GLAUCOMA NOS,,,
ICDCode,0,icd:3555,6,365.11,PRIM OPEN ANGLE GLAUCOMA,,,
ICDCode,0,icd:3556,6,365.12,LOW TENSION GLAUCOMA,,,
ICDCode,0,icd:3557,6,365.13,PIGMENTARY GLAUCOMA,,,
ICDCode,0,icd:3558,6,365.14,GLAUCOMA OF CHILDHOOD,,,
ICDCode,0,icd:3559,6,365.15,RESIDUAL OPN ANG GLAUCMA,,,
ICDCode,0,icd:3560,6,365.2,PRIM ANGL-CLOS GLAUC NOS,,,
ICDCode,0,icd:3561,6,365.21,INTERMIT ANGL-CLOS GLAUC,,,
ICDCode,0,icd:3562,6,365.22,ACUTE ANGL-CLOS GLAUCOMA,,,
ICDCode,0,icd:3563,6,365.23,CHR ANGLE-CLOS GLAUCOMA,,,
ICDCode,0,icd:3564,6,365.24,RESIDUAL ANGL-CLOS GLAUC,,,
ICDCode,0,icd:3565,6,365.31,GLAUC STAGE-STER INDUCED,,,
ICDCode,0,icd:3566,6,365.32,GLAUC RESID-STER INDUCED,,,
ICDCode,0,icd:3567,6,365.41,GLAUC W CHAMB ANGLE ANOM,,,
ICDCode,0,icd:3568,6,365.42,GLAUCOMA W IRIS ANOMALY,,,
ICDCode,0,icd:3569,6,365.43,GLAUC W ANT SEG ANOM NEC,,,
ICDCode,0,icd:3570,6,365.44,GLAUCOMA W SYSTEMIC SYND,,,
ICDCode,0,icd:3571,6,365.51,PHACOLYTIC GLAUCOMA,,,
ICDCode,0,icd:3572,6,365.52,PSEUDOEXFOLIAT GLAUCOMA,,,
ICDCode,0,icd:3573,6,365.59,GLAUCOMA W LENS DIS NEC,,,
ICDCode,0,icd:3574,6,365.6,GLAUC W OCULAR DIS NOS,,,
ICDCode,0,icd:3575,6,365.61,GLAUC W PUPILLARY BLOCK,,,
ICDCode,0,icd:3576,6,365.62,GLAUCOMA W OCULAR INFLAM,,,
ICDCode,0,icd:3577,6,365.63,GLAUCOMA W VASCULAR DIS,,,
ICDCode,0,icd:3578,6,365.64,GLAUCOMA W TUMOR OR CYST,,,
ICDCode,0,icd:3579,6,365.65,GLAUCOMA W OCULAR TRAUMA,,,
ICDCode,0,icd:3580,6,365.81,HYPERSECRETION GLAUCOMA,,,
ICDCode,0,icd:3581,6,365.82,GLAUC W INC EPISCL PRESS,,,
ICDCode,0,icd:3582,6,365.83,AQUEOUS MISDIRECTION,,,
ICDCode,0,icd:3583,6,365.89,GLAUCOMA NEC,,,
ICDCode,0,icd:3584,6,365.9,GLAUCOMA NOS,,,
ICDCode,0,icd:3585,6,366.0,NONSENILE CATARACT NOS,,,
ICDCode,0,icd:3586,6,366.01,ANT SUBCAPS POL CATARACT,,,
ICDCode,0,icd:3587,6,366.02,POST SUBCAPS POL CATARCT,,,
ICDCode,0,icd:3588,6,366.03,CORTICAL CATARACT,,,
ICDCode,0,icd:3589,6,366.04,NUCLEAR CATARACT,,,
ICDCode,0,icd:3590,6,366.09,NONSENILE CATARACT NEC,,,
ICDCode,0,icd:3591,6,366.1,SENILE CATARACT NOS,,,
ICDCode,0,icd:3592,6,366.11,PSEUDOEXFOL LENS CAPSULE,,,
ICDCode,0,icd:3593,6,366.12,INCIPIENT CATARACT,,,
ICDCode,0,icd:3594,6,366.13,ANT SUBCAPS SENILE CATAR,,,
ICDCode,0,icd:3595,6,366.14,POST SUBCAP SENILE CATAR,,,
ICDCode,0,icd:3596,6,366.15,CORTICAL SENILE CATARACT,,,
ICDCode,0,icd:3597,6,366.16,SENILE NUCLEAR CATARACT,,,
ICDCode,0,icd:3598,6,366.17,MATURE CATARACT,,,
ICDCode,0,icd:3599,6,366.18,HYPERMATURE CATARACT,,,
ICDCode,0,icd:3600,6,366.19,SENILE CATARACT NEC,,,
ICDCode,0,icd:3601,6,366.2,TRAUMATIC CATARACT NOS,,,
ICDCode,0,icd:3602,6,366.21,LOCAL TRAUMATIC OPACITY,,,
ICDCode,0,icd:3603,6,366.22,TOTAL TRAUMATIC CATARACT,,,
ICDCode,0,icd:3604,6,366.23,PART RESOLV TRAUM CATAR,,,
ICDCode,0,icd:3605,6,366.3,CATARACTA COMPLICATA NOS,,,
ICDCode,0,icd:3606,6,366.31,GLAUCOMATOUS FLECKS,,,
ICDCode,0,icd:3607,6,366.32,CATARACT IN INFLAM DIS,,,
ICDCode,0,icd:3608,6,366.33,CATARACT W NEOVASCULIZAT,,,
ICDCode,0,icd:3609,6,366.34,CATARACT IN DEGEN DIS,,,
ICDCode,0,icd:3610,6,366.41,DIABETIC CATARACT,,,
ICDCode,0,icd:3611,6,366.42,TETANIC CATARACT,,,
ICDCode,0,icd:3612,6,366.43,MYOTONIC CATARACT,,,
ICDCode,0,icd:3613,6,366.44,CATARACT W SYNDROME NEC,,,
ICDCode,0,icd:3614,6,366.45,TOXIC CATARACT,,,
ICDCode,0,icd:3615,6,366.46,CATARACT W RADIATION,,,
ICDCode,0,icd:3616,6,366.5,AFTER-CATARACT NOS,,,
ICDCode,0,icd:3617,6,366.51,SOEMMERING'S RING,,,
ICDCode,0,icd:3618,6,366.52,AFTER-CATARACT NEC,,,
ICDCode,0,icd:3619,6,366.53,AFTR-CATAR OBSCUR VISION,,,
ICDCode,0,icd:3620,6,366.8,CATARACT NEC,,,
ICDCode,0,icd:3621,6,366.9,CATARACT NOS,,,
ICDCode,0,icd:3622,6,367.0,HYPERMETROPIA,,,
ICDCode,0,icd:3623,6,367.1,MYOPIA,,,
ICDCode,0,icd:3624,6,367.2,ASTIGMATISM NOS,,,
ICDCode,0,icd:3625,6,367.21,REGULAR ASTIGMATISM,,,
ICDCode,0,icd:3626,6,367.22,IRREGULAR ASTIGMATISM,,,
ICDCode,0,icd:3627,6,367.31,ANISOMETROPIA,,,
ICDCode,0,icd:3628,6,367.32,ANISEIKONIA,,,
ICDCode,0,icd:3629,6,367.4,PRESBYOPIA,,,
ICDCode,0,icd:3630,6,367.51,PARESIS OF ACCOMMODATION,,,
ICDCode,0,icd:3631,6,367.52,TOT INTERN OPHTHALMOPLEG,,,
ICDCode,0,icd:3632,6,367.53,SPASM OF ACCOMMODATION,,,
ICDCode,0,icd:3633,6,367.81,TRANSIENT REFRACT CHANGE,,,
ICDCode,0,icd:3634,6,367.89,REFRACTION DISORDER NEC,,,
ICDCode,0,icd:3635,6,367.9,REFRACTION DISORDER NOS,,,
ICDCode,0,icd:3636,6,368.0,AMBLYOPIA NOS,,,
ICDCode,0,icd:3637,6,368.01,STRABISMIC AMBLYOPIA,,,
ICDCode,0,icd:3638,6,368.02,DEPRIVATION AMBLYOPIA,,,
ICDCode,0,icd:3639,6,368.03,REFRACTIVE AMBLYOPIA,,,
ICDCode,0,icd:3640,6,368.1,SUBJ VISUAL DISTURB NOS,,,
ICDCode,0,icd:3641,6,368.11,SUDDEN VISUAL LOSS,,,
ICDCode,0,icd:3642,6,368.12,TRANSIENT VISUAL LOSS,,,
ICDCode,0,icd:3643,6,368.13,VISUAL DISCOMFORT,,,
ICDCode,0,icd:3644,6,368.14,DISTORTION OF SHAPE/SIZE,,,
ICDCode,0,icd:3645,6,368.15,VISUAL DISTORTIONS NEC,,,
ICDCode,0,icd:3646,6,368.16,PSYCHOPHYSIC VISUAL DIST,,,
ICDCode,0,icd:3647,6,368.2,DIPLOPIA,,,
ICDCode,0,icd:3648,6,368.3,BINOCULAR VISION DIS NOS,,,
ICDCode,0,icd:3649,6,368.31,BINOCULAR VIS SUPPRESS,,,
ICDCode,0,icd:3650,6,368.32,VISUAL PERCEPT W/O FUSN,,,
ICDCode,0,icd:3651,6,368.33,FUSION W DEF STEREOPSIS,,,
ICDCode,0,icd:3652,6,368.34,ABN RETINA CORRESPOND,,,
ICDCode,0,icd:3653,6,368.4,VISUAL FIELD DEFECT NOS,,,
ICDCode,0,icd:3654,6,368.41,CENTRAL SCOTOMA,,,
ICDCode,0,icd:3655,6,368.42,SCOTOMA OF BLIND SPOT,,,
ICDCode,0,icd:3656,6,368.43,SECTOR OR ARCUATE DEFECT,,,
ICDCode,0,icd:3657,6,368.44,VISUAL FIELD DEFECT NEC,,,
ICDCode,0,icd:3658,6,368.45,GEN VISUAL CONTRACTION,,,
ICDCode,0,icd:3659,6,368.46,HOMONYMOUS HEMIANOPSIA,,,
ICDCode,0,icd:3660,6,368.47,HETERONYMOUS HEMIANOPSIA,,,
ICDCode,0,icd:3661,6,368.51,PROTAN DEFECT,,,
ICDCode,0,icd:3662,6,368.52,DEUTAN DEFECT,,,
ICDCode,0,icd:3663,6,368.53,TRITAN DEFECT,,,
ICDCode,0,icd:3664,6,368.54,ACHROMATOPSIA,,,
ICDCode,0,icd:3665,6,368.55,ACQ COLOR DEFICIENCY,,,
ICDCode,0,icd:3666,6,368.59,COLOR DEFICIENCY NEC,,,
ICDCode,0,icd:3667,6,368.6,NIGHT BLINDNESS NOS,,,
ICDCode,0,icd:3668,6,368.61,CONGEN NIGHT BLINDNESS,,,
ICDCode,0,icd:3669,6,368.62,ACQUIRED NIGHT BLINDNESS,,,
ICDCode,0,icd:3670,6,368.63,ABN DARK ADAPTAT CURVE,,,
ICDCode,0,icd:3671,6,368.69,NIGHT BLINDNESS NEC,,,
ICDCode,0,icd:3672,6,368.8,VISUAL DISTURBANCES NEC,,,
ICDCode,0,icd:3673,6,368.9,VISUAL DISTURBANCE NOS,,,
ICDCode,0,icd:3674,6,369.0,BOTH EYES BLIND-WHO DEF,,,
ICDCode,0,icd:3675,6,369.01,TOT IMPAIRMENT-BOTH EYES,,,
ICDCode,0,icd:3676,6,369.02,ONE EYE-NEAR TOT/OTH-NOS,,,
ICDCode,0,icd:3677,6,369.03,ONE EYE-NEAR TOT/OTH-TOT,,,
ICDCode,0,icd:3678,6,369.04,NEAR-TOT IMPAIR-BOTH EYE,,,
ICDCode,0,icd:3679,6,369.05,ONE EYE-PROFOUND/OTH-NOS,,,
ICDCode,0,icd:3680,6,369.06,ONE EYE-PROFOUND/OTH-TOT,,,
ICDCode,0,icd:3681,6,369.07,ONE EYE-PRFND/OTH-NR TOT,,,
ICDCode,0,icd:3682,6,369.08,PROFOUND IMPAIR BOTH EYE,,,
ICDCode,0,icd:3683,6,369.1,BLINDNESS/LOW VISION,,,
ICDCode,0,icd:3684,6,369.11,1 EYE-SEV/OTH-BLIND NOS,,,
ICDCode,0,icd:3685,6,369.12,ONE EYE-SEVERE/OTH-TOTAL,,,
ICDCode,0,icd:3686,6,369.13,ONE EYE-SEV/OTH-NEAR TOT,,,
ICDCode,0,icd:3687,6,369.14,ONE EYE-SEV/OTH-PRFND,,,
ICDCode,0,icd:3688,6,369.15,ONE EYE-MOD/OTH-BLIND,,,
ICDCode,0,icd:3689,6,369.16,ONE EYE-MODERATE/OTH-TOT,,,
ICDCode,0,icd:3690,6,369.17,ONE EYE-MOD/OTH-NEAR TOT,,,
ICDCode,0,icd:3691,6,369.18,ONE EYE-MOD/OTH-PROFOUND,,,
ICDCode,0,icd:3692,6,369.2,LOW VISION; 2 EYES NOS,,,
ICDCode,0,icd:3693,6,369.21,ONE EYE-SEVERE/OTH-NOS,,,
ICDCode,0,icd:3694,6,369.22,SEVERE IMPAIR-BOTH EYES,,,
ICDCode,0,icd:3695,6,369.23,ONE EYE-MODERATE/OTH-NOS,,,
ICDCode,0,icd:3696,6,369.24,ONE EYE-MODERATE/OTH-SEV,,,
ICDCode,0,icd:3697,6,369.25,MODERATE IMPAIR-BOTH EYE,,,
ICDCode,0,icd:3698,6,369.3,BLINDNESS NOS; BOTH EYES,,,
ICDCode,0,icd:3699,6,369.4,LEGAL BLINDNESS-USA DEF,,,
ICDCode,0,icd:3700,6,369.6,BLINDNESS; ONE EYE,,,
ICDCode,0,icd:3701,6,369.61,ONE EYE-TOTAL/OTH-UNKNWN,,,
ICDCode,0,icd:3702,6,369.62,ONE EYE-TOT/OTH-NEAR NOR,,,
ICDCode,0,icd:3703,6,369.63,ONE EYE-TOTAL/OTH-NORMAL,,,
ICDCode,0,icd:3704,6,369.64,ONE EYE-NEAR TOT/OTH-NOS,,,
ICDCode,0,icd:3705,6,369.65,NEAR-TOT IMP/NEAR-NORMAL,,,
ICDCode,0,icd:3706,6,369.66,NEAR-TOTAL IMPAIR/NORMAL,,,
ICDCode,0,icd:3707,6,369.67,ONE EYE-PRFOUND/OTH-UNKN,,,
ICDCode,0,icd:3708,6,369.68,PROFND IMPAIR/NEAR NORM,,,
ICDCode,0,icd:3709,6,369.69,PROFOUND IMPAIR/NORMAL,,,
ICDCode,0,icd:3710,6,369.7,LOW VISION; ONE EYE,,,
ICDCode,0,icd:3711,6,369.71,ONE EYE-SEVERE/OTH-UNKNW,,,
ICDCode,0,icd:3712,6,369.72,ONE EYE-SEV/OTH-NR NORM,,,
ICDCode,0,icd:3713,6,369.73,ONE EYE-SEVERE/OTH-NORM,,,
ICDCode,0,icd:3714,6,369.74,ONE EYE-MOD/OTHER-UNKNWN,,,
ICDCode,0,icd:3715,6,369.75,ONE EYE-MOD/OTH-NR NORM,,,
ICDCode,0,icd:3716,6,369.76,ONE EYE-MOD/OTH NORMAL,,,
ICDCode,0,icd:3717,6,369.8,VISUAL LOSS; ONE EYE NOS,,,
ICDCode,0,icd:3718,6,369.9,VISUAL LOSS NOS,,,
ICDCode,0,icd:3719,6,370.0,CORNEAL ULCER NOS,,,
ICDCode,0,icd:3720,6,370.01,MARGINAL CORNEAL ULCER,,,
ICDCode,0,icd:3721,6,370.02,RING CORNEAL ULCER,,,
ICDCode,0,icd:3722,6,370.03,CENTRAL CORNEAL ULCER,,,
ICDCode,0,icd:3723,6,370.04,HYPOPYON ULCER,,,
ICDCode,0,icd:3724,6,370.05,MYCOTIC CORNEAL ULCER,,,
ICDCode,0,icd:3725,6,370.06,PERFORATED CORNEAL ULCER,,,
ICDCode,0,icd:3726,6,370.07,MOOREN'S ULCER,,,
ICDCode,0,icd:3727,6,370.2,SUPERFIC KERATITIS NOS,,,
ICDCode,0,icd:3728,6,370.21,PUNCTATE KERATITIS,,,
ICDCode,0,icd:3729,6,370.22,MACULAR KERATITIS,,,
ICDCode,0,icd:3730,6,370.23,FILAMENTARY KERATITIS,,,
ICDCode,0,icd:3731,6,370.24,PHOTOKERATITIS,,,
ICDCode,0,icd:3732,6,370.31,PHLYCTEN KERATOCONJUNCT,,,
ICDCode,0,icd:3733,6,370.32,LIMBAR KERATOCONJUNCTIV,,,
ICDCode,0,icd:3734,6,370.33,KERATOCONJUNCTIVIT SICCA,,,
ICDCode,0,icd:3735,6,370.34,EXPSURE KERATOCONJUNCTIV,,,
ICDCode,0,icd:3736,6,370.35,NEUROTROPH KERATOCONJUNC,,,
ICDCode,0,icd:3737,6,370.4,KERATOCONJUNCTIVITIS NOS,,,
ICDCode,0,icd:3738,6,370.44,KERATITIS IN EXANTHEMA,,,
ICDCode,0,icd:3739,6,370.49,KERATOCONJUNCTIVITIS NEC,,,
ICDCode,0,icd:3740,6,370.5,INTERSTIT KERATITIS NOS,,,
ICDCode,0,icd:3741,6,370.52,DIFFUS INTERSTIT KERATIT,,,
ICDCode,0,icd:3742,6,370.54,SCLEROSING KERATITIS,,,
ICDCode,0,icd:3743,6,370.55,CORNEAL ABSCESS,,,
ICDCode,0,icd:3744,6,370.59,INTERSTIT KERATITIS NEC,,,
ICDCode,0,icd:3745,6,370.6,CORNEA NEOVASCULARIZ NOS,,,
ICDCode,0,icd:3746,6,370.61,LOCAL VASCULARIZA CORNEA,,,
ICDCode,0,icd:3747,6,370.62,CORNEAL PANNUS,,,
ICDCode,0,icd:3748,6,370.63,DEEP VASCULARIZA CORNEA,,,
ICDCode,0,icd:3749,6,370.64,CORNEAL GHOST VESSELS,,,
ICDCode,0,icd:3750,6,370.8,KERATITIS NEC,,,
ICDCode,0,icd:3751,6,370.9,KERATITIS NOS,,,
ICDCode,0,icd:3752,6,371.0,CORNEAL OPACITY NOS,,,
ICDCode,0,icd:3753,6,371.01,MINOR OPACITY OF CORNEA,,,
ICDCode,0,icd:3754,6,371.02,PERIPH OPACITY OF CORNEA,,,
ICDCode,0,icd:3755,6,371.03,CENTRAL OPACITY; CORNEA,,,
ICDCode,0,icd:3756,6,371.04,ADHERENT LEUCOMA,,,
ICDCode,0,icd:3757,6,371.05,PHTHISICAL CORNEA,,,
ICDCode,0,icd:3758,6,371.1,CORNEAL DEPOSIT NOS,,,
ICDCode,0,icd:3759,6,371.11,ANT CORNEA PIGMENTATION,,,
ICDCode,0,icd:3760,6,371.12,STROMAL CORNEA PIGMENT,,,
ICDCode,0,icd:3761,6,371.13,POST CORNEA PIGMENTATION,,,
ICDCode,0,icd:3762,6,371.14,KAYSER-FLEISCHER RING,,,
ICDCode,0,icd:3763,6,371.15,OTH DEPOSIT W METAB DIS,,,
ICDCode,0,icd:3764,6,371.16,ARGENTOUS CORNEA DEPOSIT,,,
ICDCode,0,icd:3765,6,371.2,CORNEAL EDEMA NOS,,,
ICDCode,0,icd:3766,6,371.21,IDIOPATHIC CORNEAL EDEMA,,,
ICDCode,0,icd:3767,6,371.22,SECONDARY CORNEAL EDEMA,,,
ICDCode,0,icd:3768,6,371.23,BULLOUS KERATOPATHY,,,
ICDCode,0,icd:3769,6,371.24,EDEMA D/T CONTACT LENS,,,
ICDCode,0,icd:3770,6,371.3,CORNEA MEMB CHANGE NOS,,,
ICDCode,0,icd:3771,6,371.31,FOLD OF BOWMAN MEMBRANE,,,
ICDCode,0,icd:3772,6,371.32,FOLD IN DESCEMET MEMBRAN,,,
ICDCode,0,icd:3773,6,371.33,RUPTURE DESCEMET MEMBRAN,,,
ICDCode,0,icd:3774,6,371.4,CORNEAL DEGENERATION NOS,,,
ICDCode,0,icd:3775,6,371.41,SENILE CORNEAL CHANGES,,,
ICDCode,0,icd:3776,6,371.42,RECURRENT CORNEA EROSION,,,
ICDCode,0,icd:3777,6,371.43,BAND-SHAPED KERATOPATHY,,,
ICDCode,0,icd:3778,6,371.44,CALCER CORNEA DEGEN NEC,,,
ICDCode,0,icd:3779,6,371.45,KERATOMALACIA NOS,,,
ICDCode,0,icd:3780,6,371.46,NODULAR CORNEA DEGEN,,,
ICDCode,0,icd:3781,6,371.48,PERIPHERAL CORNEA DEGEN,,,
ICDCode,0,icd:3782,6,371.49,CORNEA DEGENERATION NEC,,,
ICDCode,0,icd:3783,6,371.5,CORNEAL DYSTROPHY NOS,,,
ICDCode,0,icd:3784,6,371.51,JUV EPITH CORNEA DYSTRPH,,,
ICDCode,0,icd:3785,6,371.52,ANT CORNEA DYSTROPHY NEC,,,
ICDCode,0,icd:3786,6,371.53,GRANULAR CORNEA DYSTRPHY,,,
ICDCode,0,icd:3787,6,371.54,LATTICE CORNEA DYSTROPHY,,,
ICDCode,0,icd:3788,6,371.55,MACULAR CORNEA DYSTROPHY,,,
ICDCode,0,icd:3789,6,371.56,STROM CORNEA DYSTRPH NEC,,,
ICDCode,0,icd:3790,6,371.57,ENDOTHEL CORNEA DYSTRPHY,,,
ICDCode,0,icd:3791,6,371.58,POST CORNEA DYSTRPHY NEC,,,
ICDCode,0,icd:3792,6,371.6,KERATOCONUS NOS,,,
ICDCode,0,icd:3793,6,371.61,KERATOCONUS; STABLE,,,
ICDCode,0,icd:3794,6,371.62,KERATOCONUS; AC HYDROPS,,,
ICDCode,0,icd:3795,6,371.7,CORNEAL DEFORMITY NOS,,,
ICDCode,0,icd:3796,6,371.71,CORNEAL ECTASIA,,,
ICDCode,0,icd:3797,6,371.72,DESCEMETOCELE,,,
ICDCode,0,icd:3798,6,371.73,CORNEAL STAPHYLOMA,,,
ICDCode,0,icd:3799,6,371.81,CORNEAL ANESTHESIA,,,
ICDCode,0,icd:3800,6,371.82,CORNEAL DSDR CONTCT LENS,,,
ICDCode,0,icd:3801,6,371.89,CORNEAL DISORDER NEC,,,
ICDCode,0,icd:3802,6,371.9,CORNEAL DISORDER NOS,,,
ICDCode,0,icd:3803,6,372.0,ACUTE CONJUNCTIVITIS NOS,,,
ICDCode,0,icd:3804,6,372.01,SEROUS CONJUNCTIVITIS,,,
ICDCode,0,icd:3805,6,372.02,AC FOLLIC CONJUNCTIVITIS,,,
ICDCode,0,icd:3806,6,372.03,MUCOPUR CONJUNCTIVIT NEC,,,
ICDCode,0,icd:3807,6,372.04,PSEUDOMEMB CONJUNCTIVIT,,,
ICDCode,0,icd:3808,6,372.05,AC ATOPIC CONJUNCTIVITIS,,,
ICDCode,0,icd:3809,6,372.1,CHR CONJUNCTIVITIS NOS,,,
ICDCode,0,icd:3810,6,372.11,SIMPL CHR CONJUNCTIVITIS,,,
ICDCode,0,icd:3811,6,372.12,CHR FOLLIC CONJUNCTIVIT,,,
ICDCode,0,icd:3812,6,372.13,VERNAL CONJUNCTIVITIS,,,
ICDCode,0,icd:3813,6,372.14,CHR ALLRG CONJUNCTIV NEC,,,
ICDCode,0,icd:3814,6,372.15,PARASITIC CONJUNCTIVITIS,,,
ICDCode,0,icd:3815,6,372.2,BLEPHAROCONJUNCTIVIT NOS,,,
ICDCode,0,icd:3816,6,372.21,ANGULAR BLEPHAROCONJUNCT,,,
ICDCode,0,icd:3817,6,372.22,CONTACT BLEPHAROCONJUNCT,,,
ICDCode,0,icd:3818,6,372.3,CONJUNCTIVITIS NOS,,,
ICDCode,0,icd:3819,6,372.31,ROSACEA CONJUNCTIVITIS,,,
ICDCode,0,icd:3820,6,372.33,MUCOCUTAN DIS CONJUNCTIV,,,
ICDCode,0,icd:3821,6,372.39,CONJUNCTIVITIS NEC,,,
ICDCode,0,icd:3822,6,372.4,PTERYGIUM NOS,,,
ICDCode,0,icd:3823,6,372.41,PERIPH STATION PTERYGIUM,,,
ICDCode,0,icd:3824,6,372.42,PERIPH PROGESS PTERYGIUM,,,
ICDCode,0,icd:3825,6,372.43,CENTRAL PTERYGIUM,,,
ICDCode,0,icd:3826,6,372.44,DOUBLE PTERYGIUM,,,
ICDCode,0,icd:3827,6,372.45,RECURRENT PTERYGIUM,,,
ICDCode,0,icd:3828,6,372.5,CONJUNCTIVAL DEGEN NOS,,,
ICDCode,0,icd:3829,6,372.51,PINGUECULA,,,
ICDCode,0,icd:3830,6,372.52,PSEUDOPTERYGIUM,,,
