type,data-set,entityid,bodysystem,code,codedesc,chronic,expirydate,availabilitydate,icdversionext
ICDCode,0,icd:4828,7,43300,Occlusion and stenosis of basilar artery without mention of cerebral infarction,,,,9
ICDCode,0,icd:4829,7,43301,Occlusion and stenosis of basilar artery with cerebral infarction,,,,9
ICDCode,0,icd:4830,7,43310,Occlusion and stenosis of carotid artery without mention of cerebral infarction,,,,9
ICDCode,0,icd:4831,7,43311,Occlusion and stenosis of carotid artery with cerebral infarction,,,,9
ICDCode,0,icd:4832,7,43320,Occlusion and stenosis of vertebral artery without mention of cerebral infarction,,,,9
ICDCode,0,icd:4833,7,43321,Occlusion and stenosis of vertebral artery with cerebral infarction,,,,9
ICDCode,0,icd:4834,7,43330,Occlusion and stenosis of multiple and bilateral precerebral arteries without mention of cerebral infarction,,,,9
ICDCode,0,icd:4835,7,43331,Occlusion and stenosis of multiple and bilateral precerebral arteries with cerebral infarction,,,,9
ICDCode,0,icd:4836,7,43380,Occlusion and stenosis of other specified precerebral artery without mention of cerebral infarction,,,,9
ICDCode,0,icd:4837,7,43381,Occlusion and stenosis of other specified precerebral artery with cerebral infarction,,,,9
ICDCode,0,icd:4838,7,43390,Occlusion and stenosis of unspecified precerebral artery without mention of cerebral infarction,,,,9
ICDCode,0,icd:4839,7,43391,Occlusion and stenosis of unspecified precerebral artery with cerebral infarction,,,,9
ICDCode,0,icd:4840,7,43400,Cerebral thrombosis without mention of cerebral infarction,,,,9
ICDCode,0,icd:4841,7,43401,Cerebral thrombosis with cerebral infarction,,,,9
ICDCode,0,icd:4842,7,43410,Cerebral embolism without mention of cerebral infarction,,,,9
ICDCode,0,icd:4843,7,43411,Cerebral embolism with cerebral infarction,,,,9
ICDCode,0,icd:4844,7,43490,"Cerebral artery occlusion, unspecified without mention of cerebral infarction",,,,9
ICDCode,0,icd:4845,7,43491,"Cerebral artery occlusion, unspecified with cerebral infarction",,,,9
ICDCode,0,icd:4846,7,4350,Basilar artery syndrome,,,,9
ICDCode,0,icd:4847,7,4351,Vertebral artery syndrome,,,,9
ICDCode,0,icd:4848,7,4352,Subclavian steal syndrome,,,,9
ICDCode,0,icd:4849,7,4353,Vertebrobasilar artery syndrome,,,,9
ICDCode,0,icd:4850,7,4358,Other specified transient cerebral ischemias,,,,9
ICDCode,0,icd:4851,7,4359,Unspecified transient cerebral ischemia,,,,9
ICDCode,0,icd:4852,7,436,"Acute, but ill-defined, cerebrovascular disease",,,,9
ICDCode,0,icd:4853,7,4370,Cerebral atherosclerosis,,,,9
ICDCode,0,icd:4854,7,4371,Other generalized ischemic cerebrovascular disease,,,,9
ICDCode,0,icd:4855,7,4372,Hypertensive encephalopathy,,,,9
ICDCode,0,icd:4856,7,4373,"Cerebral aneurysm, nonruptured",,,,9
ICDCode,0,icd:4857,7,4374,Cerebral arteritis,,,,9
ICDCode,0,icd:4858,7,4375,Moyamoya disease,,,,9
ICDCode,0,icd:4859,7,4376,Nonpyogenic thrombosis of intracranial venous sinus,,,,9
ICDCode,0,icd:4860,7,4377,Transient global amnesia,,,,9
ICDCode,0,icd:4861,7,4378,Other ill-defined cerebrovascular disease,,,,9
ICDCode,0,icd:4862,7,4379,Unspecified cerebrovascular disease,,,,9
ICDCode,0,icd:4863,7,4380,"Late effects of cerebrovascular disease, cognitive deficits",,,,9
ICDCode,0,icd:4864,7,43810,"Late effects of cerebrovascular disease, speech and language deficit, unspecified",,,,9
ICDCode,0,icd:4865,7,43811,"Late effects of cerebrovascular disease, aphasia",,,,9
ICDCode,0,icd:4866,7,43812,"Late effects of cerebrovascular disease, dysphasia",,,,9
ICDCode,0,icd:4867,7,43813,"Late effects of cerebrovascular disease, dysarthria",,,,9
ICDCode,0,icd:4868,7,43814,"Late effects of cerebrovascular disease, fluency disorder",,,,9
ICDCode,0,icd:4869,7,43819,"Late effects of cerebrovascular disease, other speech and language deficits",,,,9
ICDCode,0,icd:4870,7,43820,"Late effects of cerebrovascular disease, hemiplegia affecting unspecified side",,,,9
ICDCode,0,icd:4871,7,43821,"Late effects of cerebrovascular disease, hemiplegia affecting dominant side",,,,9
ICDCode,0,icd:4872,7,43822,"Late effects of cerebrovascular disease, hemiplegia affecting nondominant side",,,,9
ICDCode,0,icd:4873,7,43830,"Late effects of cerebrovascular disease, monoplegia of upper limb affecting unspecified side",,,,9
ICDCode,0,icd:4874,7,43831,"Late effects of cerebrovascular disease, monoplegia of upper limb affecting dominant side",,,,9
ICDCode,0,icd:4875,7,43832,"Late effects of cerebrovascular disease, monoplegia of upper limb affecting nondominant side",,,,9
ICDCode,0,icd:4876,7,43840,"Late effects of cerebrovascular disease, monoplegia of lower limb affecting unspecified side",,,,9
ICDCode,0,icd:4877,7,43841,"Late effects of cerebrovascular disease, monoplegia of lower limb affecting dominant side",,,,9
ICDCode,0,icd:4878,7,43842,"Late effects of cerebrovascular disease, monoplegia of lower limb affecting nondominant side",,,,9
ICDCode,0,icd:4879,7,43850,"Late effects of cerebrovascular disease, other paralytic syndrome affecting unspecified side",,,,9
ICDCode,0,icd:4880,7,43851,"Late effects of cerebrovascular disease, other paralytic syndrome affecting dominant side",,,,9
ICDCode,0,icd:4881,7,43852,"Late effects of cerebrovascular disease, other paralytic syndrome affecting nondominant side",,,,9
ICDCode,0,icd:4882,7,43853,"Late effects of cerebrovascular disease, other paralytic syndrome, bilateral",,,,9
ICDCode,0,icd:4883,7,4386,"Late effects of cerebrovascular disease, alterations of sensations",,,,9
ICDCode,0,icd:4884,7,4387,"Late effects of cerebrovascular disease, disturbances of vision",,,,9
ICDCode,0,icd:4885,7,43881,"Other late effects of cerebrovascular disease, apraxia",,,,9
ICDCode,0,icd:4886,7,43882,"Other late effects of cerebrovascular disease, dysphagia",,,,9
ICDCode,0,icd:4887,7,43883,"Other late effects of cerebrovascular disease, facial weakness",,,,9
ICDCode,0,icd:4888,7,43884,"Other late effects of cerebrovascular disease, ataxia",,,,9
ICDCode,0,icd:4889,7,43885,"Other late effects of cerebrovascular disease, vertigo",,,,9
ICDCode,0,icd:4890,7,43889,Other late effects of cerebrovascular disease,,,,9
ICDCode,0,icd:4891,7,4389,Unspecified late effects of cerebrovascular disease,,,,9
ICDCode,0,icd:4892,7,4400,Atherosclerosis of aorta,,,,9
ICDCode,0,icd:4893,7,4401,Atherosclerosis of renal artery,,,,9
ICDCode,0,icd:4894,7,44020,"Atherosclerosis of native arteries of the extremities, unspecified",,,,9
ICDCode,0,icd:4895,7,44021,Atherosclerosis of native arteries of the extremities with intermittent claudication,,,,9
ICDCode,0,icd:4896,7,44022,Atherosclerosis of native arteries of the extremities with rest pain,,,,9
ICDCode,0,icd:4897,7,44023,Atherosclerosis of native arteries of the extremities with ulceration,,,,9
ICDCode,0,icd:4898,7,44024,Atherosclerosis of native arteries of the extremities with gangrene,,,,9
ICDCode,0,icd:4899,7,44029,Other atherosclerosis of native arteries of the extremities,,,,9
ICDCode,0,icd:4900,7,44030,Atherosclerosis of unspecified bypass graft of the extremities,,,,9
ICDCode,0,icd:4901,7,44031,Atherosclerosis of autologous vein bypass graft of the extremities,,,,9
ICDCode,0,icd:4902,7,44032,Atherosclerosis of nonautologous biological bypass graft of the extremities,,,,9
ICDCode,0,icd:4903,7,4404,Chronic total occlusion of artery of the extremities,,,,9
ICDCode,0,icd:4904,7,4408,Atherosclerosis of other specified arteries,,,,9
ICDCode,0,icd:4905,7,4409,Generalized and unspecified atherosclerosis,,,,9
ICDCode,0,icd:4906,7,44100,"Dissection of aorta, unspecified site",,,,9
ICDCode,0,icd:4907,7,44101,"Dissection of aorta, thoracic",,,,9
ICDCode,0,icd:4908,7,44102,"Dissection of aorta, abdominal",,,,9
ICDCode,0,icd:4909,7,44103,"Dissection of aorta, thoracoabdominal",,,,9
ICDCode,0,icd:4910,7,4411,"Thoracic aneurysm, ruptured",,,,9
ICDCode,0,icd:4911,7,4412,Thoracic aneurysm without mention of rupture,,,,9
ICDCode,0,icd:4912,7,4413,"Abdominal aneurysm, ruptured",,,,9
ICDCode,0,icd:4913,7,4414,Abdominal aneurysm without mention of rupture,,,,9
ICDCode,0,icd:4914,7,4415,"Aortic aneurysm of unspecified site, ruptured",,,,9
ICDCode,0,icd:4915,7,4416,"Thoracoabdominal aneurysm, ruptured",,,,9
ICDCode,0,icd:4916,7,4417,"Thoracoabdominal aneurysm, without mention of rupture",,,,9
ICDCode,0,icd:4917,7,4419,Aortic aneurysm of unspecified site without mention of rupture,,,,9
ICDCode,0,icd:4918,7,4420,Aneurysm of artery of upper extremity,,,,9
ICDCode,0,icd:4919,7,4421,Aneurysm of renal artery,,,,9
ICDCode,0,icd:4920,7,4422,Aneurysm of iliac artery,,,,9
ICDCode,0,icd:4921,7,4423,Aneurysm of artery of lower extremity,,,,9
ICDCode,0,icd:4922,7,44281,Aneurysm of artery of neck,,,,9
ICDCode,0,icd:4923,7,44282,Aneurysm of subclavian artery,,,,9
ICDCode,0,icd:4924,7,44283,Aneurysm of splenic artery,,,,9
ICDCode,0,icd:4925,7,44284,Aneurysm of other visceral artery,,,,9
ICDCode,0,icd:4926,7,44289,Aneurysm of other specified artery,,,,9
ICDCode,0,icd:4927,7,4429,Aneurysm of unspecified site,,,,9
ICDCode,0,icd:4928,7,4430,Raynaud's syndrome,,,,9
ICDCode,0,icd:4929,7,4431,Thromboangiitis obliterans [Buerger's disease],,,,9
ICDCode,0,icd:4930,7,44321,Dissection of carotid artery,,,,9
ICDCode,0,icd:4931,7,44322,Dissection of iliac artery,,,,9
ICDCode,0,icd:4932,7,44323,Dissection of renal artery,,,,9
ICDCode,0,icd:4933,7,44324,Dissection of vertebral artery,,,,9
ICDCode,0,icd:4934,7,44329,Dissection of other artery,,,,9
ICDCode,0,icd:4935,7,44381,Peripheral angiopathy in diseases classified elsewhere,,,,9
ICDCode,0,icd:4936,7,44382,Erythromelalgia,,,,9
ICDCode,0,icd:4937,7,44389,Other specified peripheral vascular diseases,,,,9
ICDCode,0,icd:4938,7,4439,"Peripheral vascular disease, unspecified",,,,9
ICDCode,0,icd:4939,7,44401,Saddle embolus of abdominal aorta,,,,9
ICDCode,0,icd:4940,7,44409,Other arterial embolism and thrombosis of abdominal aorta,,,,9
ICDCode,0,icd:4941,7,4441,Embolism and thrombosis of thoracic aorta,,,,9
ICDCode,0,icd:4942,7,44421,Arterial embolism and thrombosis of upper extremity,,,,9
ICDCode,0,icd:4943,7,44422,Arterial embolism and thrombosis of lower extremity,,,,9
ICDCode,0,icd:4944,7,44481,Embolism and thrombosis of iliac artery,,,,9
ICDCode,0,icd:4945,7,44489,Embolism and thrombosis of other specified artery,,,,9
ICDCode,0,icd:4946,7,4449,Embolism and thrombosis of unspecified artery,,,,9
ICDCode,0,icd:4947,7,44501,Atheroembolism of upper extremity,,,,9
ICDCode,0,icd:4948,7,44502,Atheroembolism of lower extremity,,,,9
ICDCode,0,icd:4949,7,44581,Atheroembolism of kidney,,,,9
ICDCode,0,icd:4950,7,44589,Atheroembolism of other site,,,,9
ICDCode,0,icd:4951,7,4460,Polyarteritis nodosa,,,,9
ICDCode,0,icd:4952,7,4461,Acute febrile mucocutaneous lymph node syndrome [MCLS],,,,9
ICDCode,0,icd:4953,7,44620,"Hypersensitivity angiitis, unspecified",,,,9
ICDCode,0,icd:4954,7,44621,Goodpasture's syndrome,,,,9
ICDCode,0,icd:4955,7,44629,Other specified hypersensitivity angiitis,,,,9
ICDCode,0,icd:4956,7,4463,Lethal midline granuloma,,,,9
ICDCode,0,icd:4957,7,4464,Wegener's granulomatosis,,,,9
ICDCode,0,icd:4958,7,4465,Giant cell arteritis,,,,9
ICDCode,0,icd:4959,7,4466,Thrombotic microangiopathy,,,,9
ICDCode,0,icd:4960,7,4467,Takayasu's disease,,,,9
ICDCode,0,icd:4961,7,4470,"Arteriovenous fistula, acquired",,,,9
ICDCode,0,icd:4962,7,4471,Stricture of artery,,,,9
ICDCode,0,icd:4963,7,4472,Rupture of artery,,,,9
ICDCode,0,icd:4964,7,4473,Hyperplasia of renal artery,,,,9
ICDCode,0,icd:4965,7,4474,Celiac artery compression syndrome,,,,9
ICDCode,0,icd:4966,7,4475,Necrosis of artery,,,,9
ICDCode,0,icd:4967,7,4476,"Arteritis, unspecified",,,,9
ICDCode,0,icd:4968,7,44770,"Aortic ectasia, unspecified site",,,,9
ICDCode,0,icd:4969,7,44771,Thoracic aortic ectasia,,,,9
ICDCode,0,icd:4970,7,44772,Abdominal aortic ectasia,,,,9
ICDCode,0,icd:4971,7,44773,Thoracoabdominal aortic ectasia,,,,9
ICDCode,0,icd:4972,7,4478,Other specified disorders of arteries and arterioles,,,,9
ICDCode,0,icd:4973,7,4479,Unspecified disorders of arteries and arterioles,,,,9
ICDCode,0,icd:4974,7,4480,Hereditary hemorrhagic telangiectasia,,,,9
ICDCode,0,icd:4975,7,4481,"Nevus, non-neoplastic",,,,9
ICDCode,0,icd:4976,7,4489,Other and unspecified capillary diseases,,,,9
ICDCode,0,icd:4977,7,449,Septic arterial embolism,,,,9
ICDCode,0,icd:4978,7,4510,Phlebitis and thrombophlebitis of superficial vessels of lower extremities,,,,9
ICDCode,0,icd:4979,7,45111,Phlebitis and thrombophlebitis of femoral vein (deep) (superficial),,,,9
ICDCode,0,icd:4980,7,45119,"Phlebitis and thrombophlebitis of deep veins of lower extremities, other",,,,9
ICDCode,0,icd:4981,7,4512,"Phlebitis and thrombophlebitis of lower extremities, unspecified",,,,9
ICDCode,0,icd:4982,7,45181,Phlebitis and thrombophlebitis of iliac vein,,,,9
ICDCode,0,icd:4983,7,45182,Phlebitis and thrombophlebitis of superficial veins of upper extremities,,,,9
ICDCode,0,icd:4984,7,45183,Phlebitis and thrombophlebitis of deep veins of upper extremities,,,,9
ICDCode,0,icd:4985,7,45184,"Phlebitis and thrombophlebitis of upper extremities, unspecified",,,,9
ICDCode,0,icd:4986,7,45189,Phlebitis and thrombophlebitis of other sites,,,,9
ICDCode,0,icd:4987,7,4519,Phlebitis and thrombophlebitis of unspecified site,,,,9
ICDCode,0,icd:4988,7,452,Portal vein thrombosis,,,,9
ICDCode,0,icd:4989,7,4530,Budd-chiari syndrome,,,,9
ICDCode,0,icd:4990,7,4531,Thrombophlebitis migrans,,,,9
ICDCode,0,icd:4991,7,4532,Other venous embolism and thrombosis of inferior vena cava,,,,9
ICDCode,0,icd:4992,7,4533,Other venous embolism and thrombosis of renal vein,,,,9
ICDCode,0,icd:4993,7,45340,Acute venous embolism and thrombosis of unspecified deep vessels of lower extremity,,,,9
ICDCode,0,icd:4994,7,45341,Acute venous embolism and thrombosis of deep vessels of proximal lower extremity,,,,9
ICDCode,0,icd:4995,7,45342,Acute venous embolism and thrombosis of deep vessels of distal lower extremity,,,,9
ICDCode,0,icd:4996,7,45350,Chronic venous embolism and thrombosis of unspecified deep vessels of lower extremity,,,,9
ICDCode,0,icd:4997,7,45351,Chronic venous embolism and thrombosis of deep vessels of proximal lower extremity,,,,9
ICDCode,0,icd:4998,7,45352,Chronic venous embolism and thrombosis of deep vessels of distal lower extremity,,,,9
ICDCode,0,icd:4999,7,4536,Venous embolism and thrombosis of superficial vessels of lower extremity,,,,9
ICDCode,0,icd:5000,7,45371,Chronic venous embolism and thrombosis of superficial veins of upper extremity,,,,9
ICDCode,0,icd:5001,7,45372,Chronic venous embolism and thrombosis of deep veins of upper extremity,,,,9
ICDCode,0,icd:5002,7,45373,"Chronic venous embolism and thrombosis of upper extremity, unspecified",,,,9
ICDCode,0,icd:5003,7,45374,Chronic venous embolism and thrombosis of axillary veins,,,,9
ICDCode,0,icd:5004,7,45375,Chronic venous embolism and thrombosis of subclavian veins,,,,9
ICDCode,0,icd:5005,7,45376,Chronic venous embolism and thrombosis of internal jugular veins,,,,9
ICDCode,0,icd:5006,7,45377,Chronic venous embolism and thrombosis of other thoracic veins,,,,9
ICDCode,0,icd:5007,7,45379,Chronic venous embolism and thrombosis of other specified veins,,,,9
ICDCode,0,icd:5008,7,45381,Acute venous embolism and thrombosis of superficial veins of upper extremity,,,,9
ICDCode,0,icd:5009,7,45382,Acute venous embolism and thrombosis of deep veins of upper extremity,,,,9
ICDCode,0,icd:5010,7,45383,"Acute venous embolism and thrombosis of upper extremity, unspecified",,,,9
ICDCode,0,icd:5011,7,45384,Acute venous embolism and thrombosis of axillary veins,,,,9
ICDCode,0,icd:5012,7,45385,Acute venous embolism and thrombosis of subclavian veins,,,,9
ICDCode,0,icd:5013,7,45386,Acute venous embolism and thrombosis of internal jugular veins,,,,9
ICDCode,0,icd:5014,7,45387,Acute venous embolism and thrombosis of other thoracic veins,,,,9
ICDCode,0,icd:5015,7,45389,Acute venous embolism and thrombosis of other specified veins,,,,9
ICDCode,0,icd:5016,7,4539,Other venous embolism and thrombosis of unspecified site,,,,9
ICDCode,0,icd:5017,7,4540,Varicose veins of lower extremities with ulcer,,,,9
ICDCode,0,icd:5018,7,4541,Varicose veins of lower extremities with inflammation,,,,9
ICDCode,0,icd:5019,7,4542,Varicose veins of lower extremities with ulcer and inflammation,,,,9
ICDCode,0,icd:5020,7,4548,Varicose veins of lower extremities with other complications,,,,9
ICDCode,0,icd:5021,7,4549,Asymptomatic varicose veins,,,,9
ICDCode,0,icd:5022,7,4550,Internal hemorrhoids without mention of complication,,,,9
ICDCode,0,icd:5023,7,4551,Internal thrombosed hemorrhoids,,,,9
ICDCode,0,icd:5024,7,4552,Internal hemorrhoids with other complication,,,,9
ICDCode,0,icd:5025,7,4553,External hemorrhoids without mention of complication,,,,9
ICDCode,0,icd:5026,7,4554,External thrombosed hemorrhoids,,,,9
ICDCode,0,icd:5027,7,4555,External hemorrhoids with other complication,,,,9
ICDCode,0,icd:5028,7,4556,Unspecified hemorrhoids without mention of complication,,,,9
ICDCode,0,icd:5029,7,4557,Unspecified thrombosed hemorrhoids,,,,9
ICDCode,0,icd:5030,7,4558,Unspecified hemorrhoids with other complication,,,,9
ICDCode,0,icd:5031,7,4559,Residual hemorrhoidal skin tags,,,,9
ICDCode,0,icd:5032,7,4560,Esophageal varices with bleeding,,,,9
ICDCode,0,icd:5033,7,4561,Esophageal varices without mention of bleeding,,,,9
ICDCode,0,icd:5034,7,45620,"Esophageal varices in diseases classified elsewhere, with bleeding",,,,9
ICDCode,0,icd:5035,7,45621,"Esophageal varices in diseases classified elsewhere, without mention of bleeding",,,,9
ICDCode,0,icd:5036,7,4563,Sublingual varices,,,,9
ICDCode,0,icd:5037,7,4564,Scrotal varices,,,,9
ICDCode,0,icd:5038,7,4565,Pelvic varices,,,,9
ICDCode,0,icd:5039,7,4566,Vulval varices,,,,9
ICDCode,0,icd:5040,7,4568,Varices of other sites,,,,9
ICDCode,0,icd:5041,7,4570,Postmastectomy lymphedema syndrome,,,,9
ICDCode,0,icd:5042,7,4571,Other lymphedema,,,,9
ICDCode,0,icd:5043,7,4572,Lymphangitis,,,,9
ICDCode,0,icd:5044,7,4578,Other noninfectious disorders of lymphatic channels,,,,9
ICDCode,0,icd:5045,7,4579,Unspecified noninfectious disorder of lymphatic channels,,,,9
ICDCode,0,icd:5046,7,4580,Orthostatic hypotension,,,,9
ICDCode,0,icd:5047,7,4581,Chronic hypotension,,,,9
ICDCode,0,icd:5048,7,45821,Hypotension of hemodialysis,,,,9
ICDCode,0,icd:5049,7,45829,Other iatrogenic hypotension,,,,9
ICDCode,0,icd:5050,7,4588,Other specified hypotension,,,,9
ICDCode,0,icd:5051,7,4589,"Hypotension, unspecified",,,,9
ICDCode,0,icd:5052,7,4590,"Hemorrhage, unspecified",,,,9
ICDCode,0,icd:5053,7,45910,Postphlebetic syndrome without complications,,,,9
ICDCode,0,icd:5054,7,45911,Postphlebetic syndrome with ulcer,,,,9
ICDCode,0,icd:5055,7,45912,Postphlebetic syndrome with inflammation,,,,9
ICDCode,0,icd:5056,7,45913,Postphlebetic syndrome with ulcer and inflammation,,,,9
ICDCode,0,icd:5057,7,45919,Postphlebetic syndrome with other complication,,,,9
ICDCode,0,icd:5058,7,4592,Compression of vein,,,,9
ICDCode,0,icd:5059,7,45930,Chronic venous hypertension without complications,,,,9
ICDCode,0,icd:5060,7,45931,Chronic venous hypertension with ulcer,,,,9
ICDCode,0,icd:5061,7,45932,Chronic venous hypertension with inflammation,,,,9
ICDCode,0,icd:5062,7,45933,Chronic venous hypertension with ulcer and inflammation,,,,9
ICDCode,0,icd:5063,7,45939,Chronic venous hypertension with other complication,,,,9
ICDCode,0,icd:5064,7,45981,"Venous (peripheral) insufficiency, unspecified",,,,9
ICDCode,0,icd:5065,7,45989,Other specified disorders of circulatory system,,,,9
ICDCode,0,icd:5066,7,4599,Unspecified circulatory system disorder,,,,9
ICDCode,0,icd:5067,8,460,Acute nasopharyngitis [common cold],,,,9
ICDCode,0,icd:5068,8,4610,Acute maxillary sinusitis,,,,9
ICDCode,0,icd:5069,8,4611,Acute frontal sinusitis,,,,9
